Date,Circle,Division,PSS,Equipment Name,PTR No.,PTR Capacity (MVA),Max Voltage,Time,Min Voltage,Time,Max Loading,Time,Min Loading,Time,Remarks
,,,,, , ,(kV),(hh:mm),(kV),(hh:mm),(Amp),(hh:mm),(Amp),(hh:mm),
18/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
18/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
18/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
18/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
18/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
18/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,103,18:00:00,59,11:00:00, 
18/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , ,43,18:00:00,29,1:00:00, 
18/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , ,9,9:00:00,4,3:00:00, 
18/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
18/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
19/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
19/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
19/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
19/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
19/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
19/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,102,20:00:00,76,2:00:00, 
19/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , ,44,19:00:00,28,2:00:00, 
19/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , ,6,19:00:00,5,5:00:00, 
19/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
19/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
20/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
20/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
20/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
20/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
20/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
20/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,80,10:00:00,70,4:00:00, 
20/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , ,42,11:00:00,28,3:00:00, 
20/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , ,6,10:00:00,5,5:00:00, 
20/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
20/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
21/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
21/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
21/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
21/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
21/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
21/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,45,11:00:00,32,3:00:00, 
21/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , , , , , , 
21/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , , , , , , 
21/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
21/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
22/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
22/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
22/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
22/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
22/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
22/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,103,22:00:00,70,9:00:00, 
22/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , ,44,19:00:00,32,5:00:00, 
22/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , ,9,13:00:00,6,17:00:00, 
22/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
22/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
23/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
23/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
23/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
23/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
23/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
23/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,102,21:00:00,73,9:00:00, 
23/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , ,44,19:00:00,29,1:00:00, 
23/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , ,11,12:00:00,5,5:00:00, 
23/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , ,3,0:00:00,0,0:00:00, , , , , 
23/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
24/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
24/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
24/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
24/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
24/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
24/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,109,10:00:00,72,2:00:00, 
24/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , ,45,0:00:00,31,3:00:00, 
24/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , ,10,2:00:00,5,6:00:00, 
24/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
24/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
25/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
25/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
25/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
25/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
25/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
25/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,111,19:00:00,7,14:00:00, 
25/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , ,43,18:00:00,31,2:00:00, 
25/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , ,11,11:00:00,5,1:01:00, 
25/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
25/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
26/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
26/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
26/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
26/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
26/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
26/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,101,22:00:00,78,2:00:00, 
26/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , ,44,18:00:00,31,1:00:00, 
26/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , ,9,20:00:00,5,1:00:00, 
26/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
26/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
27/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
27/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
27/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
27/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
27/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
27/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,110,20:00:00,77,10:00:00, 
27/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , ,47,7:00:00,30,3:00:00, 
27/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , ,10,19:00:00,5,3:00:00, 
27/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
27/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
28/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
28/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
28/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
28/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
28/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
28/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,97,19:00:00,72,10:00:00, 
28/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , ,43,19:00:00,33,3:00:00, 
28/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , ,11,11:00:00,6,2:00:00, 
28/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
28/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
29/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
29/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
29/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
29/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
29/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
29/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,94,19:00:00,62,11:00:00, 
29/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , ,42,12:00:00,31,0:00:00, 
29/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , ,11,12:00:00,5,2:00:00, 
29/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
29/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
30/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
30/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
30/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
30/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
30/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
30/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,121,19:00:00,70,2:00:00, 
30/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , ,54,19:00:00,29,3:00:00, 
30/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , ,11,13:00:00,4,6:00:00, 
30/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
30/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
31/10/2025,RKL,SED,COLLAGE,33kV I/C-1 (GSS), , , , , , , , , , , 
31/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (33kV), , , , , , , , , , , 
31/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (33kV), , , , , , , , , , , 
31/10/2025,RKL,SED,COLLAGE,5 MVA PTR-1 (11kV), , , , , , , , , , , 
31/10/2025,RKL,SED,COLLAGE,5 MVA PTR-2 (11kV), , , , , , , , , , , 
31/10/2025,RKL,SED,COLLAGE,11KV COLLAGE,1,5, , , , ,101,7:00:00,71,2:00:00, 
31/10/2025,RKL,SED,COLLAGE,11 KV RRIT,2,5, , , , ,47,0:00:00,30,3:00:00, 
31/10/2025,RKL,SED,COLLAGE,11kV MEDICAL,2,5, , , , ,9,0:00:00,4,6:00:00, 
31/10/2025,RKL,SED,COLLAGE,Station Transformer (33kV/0.415kV), , ,3,0:00:00,0,0:00:00, , , , , 
31/10/2025,RKL,SED,COLLAGE,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
1/10/2025,RKL,SED,KUNDUKELA,33kV I/C-1 (GSS), , ,33.6,5:00:00,33.1,0:00:00,23,1:00:00,17,17:00:00, 
1/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (33kV), , ,33.6,5:00:00,33.1,0:00:00,19,11:00:00,14,5:00:00, 
1/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (33kV), , ,33.6,5:00:00,33.1,0:00:00,5,1:00:00,3,7:00:00, 
1/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (11kV), , ,11.2,1:00:00,11,11:00:00,54,11:00:00,41,6:00:00, 
1/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (11kV), , ,11.2,1:00:00,11,11:00:00,16,22:00:00,10,17:00:00, 
1/10/2025,RKL,SED,KUNDUKELA,11kV HPCL DEULI,2,5,11.2,1:00:00,11,11:00:00,33,11:00:00,26,5:00:00, 
1/10/2025,RKL,SED,KUNDUKELA,11kV BHASMA,1,5,11.2,1:00:00,11,11:00:00,22,0:00:00,14,19:00:00, 
1/10/2025,RKL,SED,KUNDUKELA,11kV kinjirma,1,5,11.2,1:00:00,11,11:00:00,16,22:00:00,10,17:00:00, 
1/10/2025,RKL,SED,KUNDUKELA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
1/10/2025,RKL,SED,KUNDUKELA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
2/10/2025,RKL,SED,KUNDUKELA,33kV I/C-1 (GSS), , ,33.7,23:00:00,33.3,17:00:00,22,2:00:00,14,11:00:00, 
2/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (33kV), , ,33.7,5:00:00,33.3,17:00:00,17,15:00:00,12,13:00:00, 
2/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (33kV), , ,33.7,6:00:00,33.3,16:00:00,5,21:00:00,3,13:00:00, 
2/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (11kV), , ,11.2,1:00:00,11.2,5:00:00,51,1:00:00,32,11:00:00, 
2/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (11kV), , ,11.2,1:00:00,11.2,8:00:00,14,1:00:00,9,12:00:00, 
2/10/2025,RKL,SED,KUNDUKELA,11kV HPCL DEULI,2,5,11.2,1:00:00,11.2,6:00:00,32,1:00:00,19,11:00:00, 
2/10/2025,RKL,SED,KUNDUKELA,11kV BHASMA,1,5,11.2,1:00:00,11.2,9:00:00,21,15:00:00,12,13:00:00, 
2/10/2025,RKL,SED,KUNDUKELA,11kV kinjirma,1,5,11.2,6:00:00,11.2,14:00:00,14,1:00:00,9,12:00:00, 
2/10/2025,RKL,SED,KUNDUKELA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
2/10/2025,RKL,SED,KUNDUKELA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
3/10/2025,RKL,SED,KUNDUKELA,33kV I/C-1 (GSS), , ,33.7,9:00:00,33.3,17:00:00,22,22:00:00,11,8:00:00, 
3/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (33kV), , ,33.7,7:00:00,33.3,18:00:00,18,23:00:00,7,9:00:00, 
3/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (33kV), , ,33.7,9:00:00,33.3,18:00:00,4,7:00:00,3,13:00:00, 
3/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (11kV), , ,11.2,10:00:00,11.1,17:00:00,53,19:00:00,20,9:00:00, 
3/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (11kV), , ,11.2,10:00:00,11.1,18:00:00,14,23:00:00,8,12:00:00, 
3/10/2025,RKL,SED,KUNDUKELA,11kV HPCL DEULI,2,5,11.2,10:00:00,11.1,18:00:00,31,0:00:00,18,10:00:00, 
3/10/2025,RKL,SED,KUNDUKELA,11kV BHASMA,1,5,11.2,10:00:00,11.1,18:00:00,24,23:00:00,13,13:00:00, 
3/10/2025,RKL,SED,KUNDUKELA,11kV kinjirma,1,5,11.2,10:00:00,11.1,18:00:00,14,23:00:00,8,12:00:00, 
3/10/2025,RKL,SED,KUNDUKELA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
3/10/2025,RKL,SED,KUNDUKELA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
4/10/2025,RKL,SED,KUNDUKELA,33kV I/C-1 (GSS), , ,33.5,22:00:00,33.3,11:00:00,23,21:00:00,11,10:00:00, 
4/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (33kV), , ,33.5,21:00:00,33.3,11:00:00,18,22:00:00,12,15:00:00, 
4/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (33kV), , ,33.5,21:00:00,33.3,11:00:00,5,23:00:00,3,14:00:00, 
4/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (11kV), , ,11.2,22:00:00,11.1,19:00:00,54,21:00:00,23,11:00:00, 
4/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (11kV), , ,11.2,23:00:00,11.1,18:00:00,14,22:00:00,8,12:00:00, 
4/10/2025,RKL,SED,KUNDUKELA,11kV HPCL DEULI,2,5,11.2,21:00:00,11.1,19:00:00,32,22:00:00,21,6:00:00, 
4/10/2025,RKL,SED,KUNDUKELA,11kV BHASMA,1,5,11.2,23:00:00,11.1,6:00:00,24,14:00:00,14,17:00:00, 
4/10/2025,RKL,SED,KUNDUKELA,11kV kinjirma,1,5,11.2,22:00:00,11.1,5:00:00,14,23:00:00,8,12:00:00, 
4/10/2025,RKL,SED,KUNDUKELA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
4/10/2025,RKL,SED,KUNDUKELA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
5/10/2025,RKL,SED,KUNDUKELA,33kV I/C-1 (GSS), , ,33.8,6:00:00,33.4,11:00:00,23,22:00:00,14,6:00:00, 
5/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (33kV), , ,33.8,6:00:00,33.4,11:00:00,18,22:00:00,10,6:00:00, 
5/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (33kV), , ,33.8,6:00:00,33.4,11:00:00,5,22:00:00,3,12:00:00, 
5/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (11kV), , ,11.3,6:00:00,11.1,10:00:00,52,22:00:00,26,6:00:00, 
5/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (11kV), , ,11.3,6:00:00,11.1,11:00:00,15,22:00:00,9,13:00:00, 
5/10/2025,RKL,SED,KUNDUKELA,11kV HPCL DEULI,2,5,11.3,6:00:00,11.1,11:00:00,34,22:00:00,13,6:00:00, 
5/10/2025,RKL,SED,KUNDUKELA,11kV BHASMA,1,5,11.3,6:00:00,11.1,11:00:00,23,16:00:00,13,6:00:00, 
5/10/2025,RKL,SED,KUNDUKELA,11kV kinjirma,1,5,11.3,6:00:00,11.1,11:00:00,15,22:00:00,9,13:00:00, 
5/10/2025,RKL,SED,KUNDUKELA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
5/10/2025,RKL,SED,KUNDUKELA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
6/10/2025,RKL,SED,KUNDUKELA,33kV I/C-1 (GSS), , ,33.7,22:00:00,33.3,10:00:00,22,22:00:00,13,10:00:00, 
6/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (33kV), , ,33.7,22:00:00,33.3,10:00:00,18,22:08:00,12,17:00:00, 
6/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (33kV), , ,33.7,22:00:00,33.3,10:00:00,4,22:00:00,3,15:00:00, 
6/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (11kV), , ,11.2,22:00:00,11.1,10:00:00,52,22:00:00,34,17:00:00, 
6/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (11kV), , ,11.2,22:00:00,11.1,10:00:00,14,18:00:00,10,15:00:00, 
6/10/2025,RKL,SED,KUNDUKELA,11kV HPCL DEULI,2,5,11.2,22:00:00,11.1,10:00:00,34,1:00:00,15,14:00:00, 
6/10/2025,RKL,SED,KUNDUKELA,11kV BHASMA,1,5,11.2,22:00:00,11.1,10:00:00,22,14:00:00,15,10:00:00, 
6/10/2025,RKL,SED,KUNDUKELA,11kV kinjirma,1,5,11.2,22:00:00,11.1,10:00:00,14,18:00:00,10,15:00:00, 
6/10/2025,RKL,SED,KUNDUKELA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
6/10/2025,RKL,SED,KUNDUKELA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
7/10/2025,RKL,SED,KUNDUKELA,33kV I/C-1 (GSS), , ,33.6,1:00:00,33.3,10:00:00,23,20:00:00,12,15:00:00, 
7/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (33kV), , ,33.6,1:00:00,33.3,10:00:00,18,1:00:00,9,15:00:00, 
7/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (33kV), , ,33.6,1:00:00,33.3,10:00:00,5,18:00:00,3,9:00:00, 
7/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (11kV), , ,11.2,1:00:00,11,18:00:00,57,20:00:00,24,15:00:00, 
7/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (11kV), , ,11.2,1:00:00,11,20:00:00,15,21:00:00,9,11:00:00, 
7/10/2025,RKL,SED,KUNDUKELA,11kV HPCL DEULI,2,5,11.2,1:00:00,11,20:00:00,32,1:00:00,24,12:00:00, 
7/10/2025,RKL,SED,KUNDUKELA,11kV BHASMA,1,5,11.2,1:00:00,11,20:00:00,21,21:00:00,11,13:00:00, 
7/10/2025,RKL,SED,KUNDUKELA,11kV kinjirma,1,5,11.2,1:00:00,11,20:00:00,15,20:00:00,9,15:00:00, 
7/10/2025,RKL,SED,KUNDUKELA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
7/10/2025,RKL,SED,KUNDUKELA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
8/10/2025,RKL,SED,KUNDUKELA,33kV I/C-1 (GSS), , ,33.6,1:00:00,33.3,11:00:00,21,22:00:00,14,18:00:00, 
8/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (33kV), , ,33.6,1:00:00,33.3,11:00:00,17,22:00:00,9,18:00:00, 
8/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (33kV), , ,33.6,1:00:00,33.3,11:00:00,5,1:00:00,3,14:00:00, 
8/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (11kV), , ,11.2,1:00:00,11.1,11:00:00,50,1:00:00,30,18:00:00, 
8/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (11kV), , ,11.2,1:00:00,11.1,23:00:00,14,18:00:00,10,6:00:00, 
8/10/2025,RKL,SED,KUNDUKELA,11kV HPCL DEULI,2,5,11.2,1:00:00,11.1,11:00:00,31,1:00:00,14,18:00:00, 
8/10/2025,RKL,SED,KUNDUKELA,11kV BHASMA,1,5,11.2,1:00:00,11.1,11:00:00,23,11:00:00,14,13:00:00, 
8/10/2025,RKL,SED,KUNDUKELA,11kV kinjirma,1,5,11.2,1:00:00,11.1,11:00:00,14,18:00:00,10,6:00:00, 
8/10/2025,RKL,SED,KUNDUKELA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
8/10/2025,RKL,SED,KUNDUKELA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
9/10/2025,RKL,SED,KUNDUKELA,33kV I/C-1 (GSS), , ,33.8,3:00:00,33.1,16:00:00,22,22:00:00,11,16:00:00, 
9/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (33kV), , ,33.8,4:00:00,33.1,16:00:00,18,22:00:00,8,16:00:00, 
9/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (33kV), , ,33.8,4:00:00,33.1,16:00:00,4,22:00:00,3,13:00:00, 
9/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-1 (11kV), , ,11.2,22:00:00,11.1,10:00:00,54,22:00:00,23,16:00:00, 
9/10/2025,RKL,SED,KUNDUKELA,8 MVA PTR-2 (11kV), , ,11.2,22:00:00,11.1,10:00:00,13,22:00:00,9,10:00:00, 
9/10/2025,RKL,SED,KUNDUKELA,11kV HPCL DEULI,2,5,11.2,22:00:00,11.1,10:00:00,31,20:00:00,22,7:00:00, 
9/10/2025,RKL,SED,KUNDUKELA,11kV BHASMA,1,5,11.2,22:00:00,11.1,10:00:00,24,22:00:00,14,2:00:00, 
9/10/2025,RKL,SED,KUNDUKELA,11kV kinjirma,1,5,11.2,22:00:00,11.1,10:00:00,13,22:00:00,11.1,10:00:00, 
9/10/2025,RKL,SED,KUNDUKELA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
